customer_id,age,annual_income,emp_length_years,home_ownership,loan_amount,loan_term_months,loan_intent,debt_to_income,revolving_utilization,delinquencies_2yrs,credit_inquiries_6m,loan_status
BARC-124766,47,54400.0,5,OWN,2500,36,CREDIT_CARD_REFINANCE,2.0,36.15,0,0,0
BARC-124767,52,49600.0,5,RENT,15000,36,MAJOR_PURCHASE,28.06,13.44,0,1,0
BARC-124768,52,34700.0,2,MORTGAGE,7500,36,DEBT_CONSOLIDATION,17.01,20.54,0,0,0
BARC-124769,52,40500.0,8,RENT,10000,36,HOME_IMPROVEMENT,20.47,34.54,0,0,0
BARC-124770,46,15000.0,5,MORTGAGE,2500,36,DEBT_CONSOLIDATION,14.78,54.17,0,0,0
BARC-124771,31,27900.0,1,RENT,15000,36,DEBT_CONSOLIDATION,9.7,11.76,0,0,1
BARC-124772,66,18800.0,8,MORTGAGE,10000,36,DEBT_CONSOLIDATION,6.31,71.04,0,1,1
BARC-124773,38,18600.0,1,MORTGAGE,10000,36,DEBT_CONSOLIDATION,13.75,49.28,1,2,0
BARC-124774,59,47000.0,0,RENT,10000,36,DEBT_CONSOLIDATION,16.32,36.95,0,1,1
BARC-124775,25,18100.0,8,MORTGAGE,7500,60,DEBT_CONSOLIDATION,27.12,55.49,0,0,0
BARC-124776,36,55400.0,5,MORTGAGE,10000,36,CREDIT_CARD_REFINANCE,12.82,43.94,0,1,0
BARC-124777,31,64100.0,0,MORTGAGE,5000,60,HOME_IMPROVEMENT,22.8,40.82,0,2,0
BARC-124778,55,35100.0,5,RENT,7500,36,DEBT_CONSOLIDATION,22.62,10.19,0,4,0
BARC-124779,31,26000.0,10,MORTGAGE,2500,36,HOME_IMPROVEMENT,23.27,29.28,0,0,0
BARC-124780,62,64000.0,1,RENT,10000,36,DEBT_CONSOLIDATION,15.83,36.41,0,0,0
BARC-124781,43,49200.0,3,MORTGAGE,20000,60,MAJOR_PURCHASE,16.91,64.75,0,0,0
BARC-124782,54,70100.0,10,RENT,15000,36,CREDIT_CARD_REFINANCE,19.51,36.63,0,0,0
BARC-124783,37,20000.0,2,RENT,5000,36,MEDICAL,20.64,55.62,0,1,0
BARC-124784,30,31500.0,1,MORTGAGE,7500,36,HOME_IMPROVEMENT,6.54,35.26,0,1,0
BARC-124785,38,32200.0,3,MORTGAGE,2500,36,CREDIT_CARD_REFINANCE,8.76,31.06,0,0,0
BARC-124786,64,40700.0,10,RENT,2500,60,DEBT_CONSOLIDATION,33.39,33.05,0,4,0
BARC-124787,28,51200.0,3,MORTGAGE,2500,36,DEBT_CONSOLIDATION,25.56,14.39,0,4,0
BARC-124788,46,39200.0,10,RENT,15000,36,HOME_IMPROVEMENT,15.31,19.5,0,0,0
BARC-124789,23,75700.0,1,RENT,10000,60,DEBT_CONSOLIDATION,24.67,19.74,0,1,0
BARC-124790,44,29600.0,3,RENT,20000,60,MAJOR_PURCHASE,27.18,69.87,0,0,1
BARC-124791,23,20400.0,5,MORTGAGE,20000,36,DEBT_CONSOLIDATION,8.67,28.51,1,1,0
BARC-124792,58,25200.0,3,MORTGAGE,7500,36,CREDIT_CARD_REFINANCE,21.87,19.01,0,0,0
BARC-124793,22,23500.0,10,MORTGAGE,7500,36,CREDIT_CARD_REFINANCE,9.08,51.21,0,0,0
BARC-124794,55,28300.0,3,RENT,7500,60,DEBT_CONSOLIDATION,26.19,67.04,1,0,0
BARC-124795,37,31300.0,10,RENT,5000,36,DEBT_CONSOLIDATION,23.0,30.05,1,2,0
BARC-124796,29,32100.0,10,RENT,25000,36,CREDIT_CARD_REFINANCE,14.58,35.89,0,0,0
BARC-124797,56,41300.0,8,MORTGAGE,20000,36,DEBT_CONSOLIDATION,14.1,31.81,0,2,0
BARC-124798,42,28200.0,2,MORTGAGE,7500,36,HOME_IMPROVEMENT,2.21,27.45,0,2,0
BARC-124799,51,64700.0,3,MORTGAGE,7500,36,DEBT_CONSOLIDATION,35.45,30.71,1,1,0
BARC-124800,54,12500.0,5,MORTGAGE,7500,36,DEBT_CONSOLIDATION,2.0,27.3,0,1,0
BARC-124801,44,10700.0,1,OWN,10000,60,HOME_IMPROVEMENT,13.82,18.18,0,4,0
BARC-124802,29,63000.0,3,OWN,10000,36,DEBT_CONSOLIDATION,20.43,36.49,0,0,0
BARC-124803,66,60300.0,0,MORTGAGE,7500,36,HOME_IMPROVEMENT,13.25,43.53,0,0,0
BARC-124804,63,71800.0,2,MORTGAGE,7500,60,DEBT_CONSOLIDATION,15.64,24.93,0,0,0
BARC-124805,22,51500.0,10,RENT,5000,36,DEBT_CONSOLIDATION,23.63,32.58,0,2,0
BARC-124806,41,36400.0,0,RENT,7500,60,DEBT_CONSOLIDATION,28.04,54.54,0,1,0
BARC-124807,54,31500.0,3,RENT,25000,36,CREDIT_CARD_REFINANCE,31.68,46.76,0,3,0
BARC-124808,47,15000.0,15,RENT,15000,60,HOME_IMPROVEMENT,9.22,14.75,0,3,0
BARC-124809,57,39400.0,8,RENT,25000,36,HOME_IMPROVEMENT,4.96,46.83,0,1,0
BARC-124810,27,16500.0,1,RENT,7500,60,MAJOR_PURCHASE,30.04,55.41,0,2,0
BARC-124811,42,141000.0,3,RENT,5000,36,CREDIT_CARD_REFINANCE,22.64,70.69,0,0,0
BARC-124812,24,20600.0,8,MORTGAGE,15000,36,DEBT_CONSOLIDATION,27.71,42.86,0,0,1
BARC-124813,34,34800.0,5,MORTGAGE,10000,60,DEBT_CONSOLIDATION,28.0,43.17,1,1,0
BARC-124814,54,83200.0,8,MORTGAGE,7500,60,DEBT_CONSOLIDATION,17.28,46.91,0,1,0
BARC-124815,43,29700.0,1,RENT,15000,36,DEBT_CONSOLIDATION,20.4,54.56,0,0,0
BARC-124816,64,29800.0,3,RENT,10000,36,CREDIT_CARD_REFINANCE,16.05,0.0,0,1,0
BARC-124817,62,8800.0,8,RENT,10000,36,DEBT_CONSOLIDATION,34.32,1.34,1,1,0
BARC-124818,45,17700.0,3,MORTGAGE,2500,36,HOME_IMPROVEMENT,11.54,43.13,0,0,0
BARC-124819,21,49500.0,8,MORTGAGE,2500,36,DEBT_CONSOLIDATION,20.83,63.25,0,0,0
BARC-124820,35,91100.0,2,RENT,7500,36,DEBT_CONSOLIDATION,30.8,27.13,0,0,0
BARC-124821,52,22200.0,8,OWN,15000,36,DEBT_CONSOLIDATION,6.07,33.67,0,0,0
BARC-124822,34,40500.0,1,RENT,10000,60,MEDICAL,13.86,24.61,0,2,0
BARC-124823,61,161100.0,8,RENT,25000,60,HOME_IMPROVEMENT,15.04,58.91,0,0,0
BARC-124824,41,49600.0,5,MORTGAGE,15000,60,DEBT_CONSOLIDATION,11.1,27.71,0,4,0
BARC-124825,67,62100.0,3,MORTGAGE,15000,36,MAJOR_PURCHASE,21.61,0.0,0,0,0
BARC-124826,27,23800.0,0,MORTGAGE,15000,36,DEBT_CONSOLIDATION,2.0,25.64,0,0,0
BARC-124827,56,85300.0,8,MORTGAGE,10000,36,HOME_IMPROVEMENT,30.55,27.26,0,0,0
BARC-124828,41,24800.0,2,RENT,25000,36,HOME_IMPROVEMENT,15.34,10.45,0,0,1
BARC-124829,60,22500.0,1,OWN,7500,60,DEBT_CONSOLIDATION,13.41,27.66,0,2,1
BARC-124830,32,81900.0,1,MORTGAGE,5000,60,DEBT_CONSOLIDATION,24.4,53.88,0,0,0
BARC-124831,35,25600.0,2,RENT,10000,36,DEBT_CONSOLIDATION,18.44,57.29,0,2,1
BARC-124832,35,36200.0,8,MORTGAGE,20000,36,DEBT_CONSOLIDATION,15.41,10.67,0,0,0
BARC-124833,37,88800.0,5,RENT,7500,36,MEDICAL,16.23,5.15,3,0,1
BARC-124834,54,22000.0,5,MORTGAGE,5000,36,HOME_IMPROVEMENT,25.69,12.62,0,0,0
BARC-124835,64,31900.0,5,MORTGAGE,10000,36,DEBT_CONSOLIDATION,28.76,67.32,0,1,0
BARC-124836,55,26000.0,3,RENT,15000,36,CREDIT_CARD_REFINANCE,21.27,40.62,0,0,0
BARC-124837,59,30300.0,5,MORTGAGE,15000,60,MEDICAL,9.17,31.94,0,0,0
BARC-124838,58,37100.0,1,MORTGAGE,15000,36,CREDIT_CARD_REFINANCE,20.47,12.0,0,0,0
BARC-124839,34,75900.0,2,OWN,10000,60,DEBT_CONSOLIDATION,27.48,37.48,0,0,0
BARC-124840,25,89600.0,1,OWN,7500,60,MAJOR_PURCHASE,20.74,38.89,1,3,1
BARC-124841,50,39600.0,10,RENT,15000,60,MAJOR_PURCHASE,23.3,89.72,0,1,1
BARC-124842,24,24400.0,15,MORTGAGE,15000,36,DEBT_CONSOLIDATION,23.44,23.37,1,0,0
BARC-124843,35,52700.0,8,OWN,10000,36,CREDIT_CARD_REFINANCE,15.54,53.39,0,1,1
BARC-124844,59,36400.0,0,RENT,15000,36,CREDIT_CARD_REFINANCE,15.88,14.86,0,0,0
BARC-124845,55,37100.0,5,RENT,7500,36,CREDIT_CARD_REFINANCE,16.07,46.67,2,0,0
BARC-124846,65,20600.0,0,RENT,5000,36,MAJOR_PURCHASE,30.28,49.42,0,0,0
BARC-124847,30,14900.0,2,MORTGAGE,10000,36,MAJOR_PURCHASE,23.12,42.55,0,0,0
BARC-124848,22,35900.0,1,MORTGAGE,7500,60,CREDIT_CARD_REFINANCE,13.39,17.08,1,0,0
BARC-124849,64,20200.0,3,MORTGAGE,5000,60,HOME_IMPROVEMENT,35.17,27.49,1,1,0
BARC-124850,44,27100.0,3,MORTGAGE,10000,60,CREDIT_CARD_REFINANCE,33.41,51.16,0,1,0
BARC-124851,48,82100.0,1,RENT,7500,36,DEBT_CONSOLIDATION,9.36,40.6,0,0,0
BARC-124852,42,34900.0,10,MORTGAGE,5000,36,HOME_IMPROVEMENT,21.24,67.27,2,0,0
BARC-124853,64,66800.0,8,MORTGAGE,10000,36,HOME_IMPROVEMENT,26.45,64.54,0,0,0
BARC-124854,52,42700.0,10,RENT,5000,36,MEDICAL,12.84,48.7,0,3,0
BARC-124855,51,50100.0,5,MORTGAGE,20000,36,HOME_IMPROVEMENT,15.32,68.69,2,2,1
BARC-124856,39,26800.0,0,OWN,5000,36,MAJOR_PURCHASE,35.54,35.48,2,2,1
BARC-124857,41,68500.0,15,RENT,10000,36,DEBT_CONSOLIDATION,18.47,67.43,0,0,0
BARC-124858,23,43100.0,10,RENT,10000,36,MAJOR_PURCHASE,15.44,49.38,0,0,1
BARC-124859,26,31400.0,5,MORTGAGE,7500,60,MAJOR_PURCHASE,28.16,52.34,0,3,1
BARC-124860,52,43100.0,10,MORTGAGE,10000,36,DEBT_CONSOLIDATION,5.05,8.68,0,0,0
BARC-124861,22,24500.0,2,OWN,5000,36,CREDIT_CARD_REFINANCE,23.21,18.78,0,0,0
BARC-124862,44,30900.0,5,RENT,7500,36,MEDICAL,22.57,21.3,0,0,0
BARC-124863,65,35200.0,8,MORTGAGE,2500,36,HOME_IMPROVEMENT,16.35,26.73,2,0,0
BARC-124864,47,27200.0,5,MORTGAGE,5000,36,DEBT_CONSOLIDATION,2.0,35.03,0,2,0
BARC-124865,29,85600.0,10,RENT,7500,60,DEBT_CONSOLIDATION,24.76,62.48,0,0,0
BARC-124866,33,28900.0,5,RENT,2500,36,DEBT_CONSOLIDATION,23.65,6.1,0,0,1
BARC-124867,34,114200.0,1,MORTGAGE,5000,36,DEBT_CONSOLIDATION,2.0,67.36,0,2,0
BARC-124868,31,37700.0,10,RENT,10000,36,CREDIT_CARD_REFINANCE,13.22,33.36,0,0,0
BARC-124869,34,31900.0,8,MORTGAGE,7500,36,CREDIT_CARD_REFINANCE,20.12,54.87,0,0,0
BARC-124870,36,27500.0,5,MORTGAGE,7500,36,DEBT_CONSOLIDATION,24.49,23.56,0,0,0
BARC-124871,30,45800.0,5,MORTGAGE,10000,36,HOME_IMPROVEMENT,6.71,52.2,2,0,0
BARC-124872,40,59400.0,8,OWN,7500,36,CREDIT_CARD_REFINANCE,15.11,41.56,1,1,0
BARC-124873,36,9000.0,8,RENT,15000,36,CREDIT_CARD_REFINANCE,9.04,48.15,0,1,1
BARC-124874,54,36400.0,2,RENT,5000,60,CREDIT_CARD_REFINANCE,7.86,42.58,0,1,0
BARC-124875,36,12200.0,8,RENT,10000,36,HOME_IMPROVEMENT,14.48,67.55,0,0,0
BARC-124876,34,62300.0,10,RENT,2500,60,CREDIT_CARD_REFINANCE,25.19,16.26,0,3,1
BARC-124877,48,62900.0,2,RENT,5000,36,CREDIT_CARD_REFINANCE,19.68,73.56,0,0,0
BARC-124878,38,37100.0,3,MORTGAGE,2500,36,DEBT_CONSOLIDATION,17.8,31.1,0,0,0
BARC-124879,46,40700.0,3,RENT,5000,36,DEBT_CONSOLIDATION,19.55,62.65,0,2,0
BARC-124880,58,16500.0,1,RENT,7500,60,CREDIT_CARD_REFINANCE,15.51,32.38,0,1,0
BARC-124881,27,26900.0,1,MORTGAGE,10000,36,HOME_IMPROVEMENT,13.98,71.92,1,0,0
BARC-124882,65,25900.0,10,OWN,5000,36,DEBT_CONSOLIDATION,17.96,40.38,0,1,0
BARC-124883,54,28400.0,2,MORTGAGE,25000,36,DEBT_CONSOLIDATION,5.86,42.81,0,0,0
BARC-124884,67,58700.0,5,RENT,15000,60,DEBT_CONSOLIDATION,10.97,63.22,2,0,1
BARC-124885,65,73500.0,3,RENT,10000,36,DEBT_CONSOLIDATION,9.0,21.22,0,1,0
BARC-124886,27,50800.0,5,RENT,15000,60,MAJOR_PURCHASE,26.97,53.56,3,1,1
BARC-124887,53,30400.0,5,RENT,15000,36,DEBT_CONSOLIDATION,24.65,54.97,0,2,0
BARC-124888,55,24100.0,5,MORTGAGE,7500,36,DEBT_CONSOLIDATION,24.28,12.75,0,2,1
BARC-124889,59,38200.0,8,OWN,7500,36,CREDIT_CARD_REFINANCE,5.08,69.08,0,0,0
BARC-124890,41,42700.0,1,MORTGAGE,15000,36,MAJOR_PURCHASE,18.73,58.52,0,0,0
BARC-124891,48,32200.0,3,MORTGAGE,10000,36,CREDIT_CARD_REFINANCE,2.0,61.72,0,0,0
BARC-124892,52,25300.0,1,MORTGAGE,5000,36,DEBT_CONSOLIDATION,3.77,38.93,0,2,1
BARC-124893,64,50900.0,8,MORTGAGE,10000,36,DEBT_CONSOLIDATION,23.59,41.84,3,0,0
BARC-124894,36,53800.0,3,RENT,5000,36,MEDICAL,8.71,77.0,0,0,0
BARC-124895,30,17600.0,8,MORTGAGE,5000,36,CREDIT_CARD_REFINANCE,22.66,44.54,0,0,0
BARC-124896,43,29400.0,8,RENT,7500,36,CREDIT_CARD_REFINANCE,12.6,28.62,0,0,0
BARC-124897,35,55700.0,0,MORTGAGE,7500,36,DEBT_CONSOLIDATION,19.53,75.59,0,3,0
BARC-124898,63,62500.0,1,RENT,10000,36,DEBT_CONSOLIDATION,22.5,0.0,0,4,1
BARC-124899,26,37600.0,5,MORTGAGE,7500,60,DEBT_CONSOLIDATION,13.87,4.67,0,0,0
BARC-124900,53,44400.0,8,MORTGAGE,5000,36,DEBT_CONSOLIDATION,26.89,58.48,0,2,0
BARC-124901,59,41700.0,3,MORTGAGE,10000,60,CREDIT_CARD_REFINANCE,16.51,0.0,1,2,0
BARC-124902,32,61400.0,2,MORTGAGE,5000,36,MAJOR_PURCHASE,18.86,27.74,0,0,0
BARC-124903,56,19700.0,1,RENT,25000,36,HOME_IMPROVEMENT,18.31,69.99,0,1,0
BARC-124904,51,42100.0,2,RENT,15000,36,DEBT_CONSOLIDATION,19.79,42.4,0,1,0
BARC-124905,30,22300.0,1,RENT,5000,36,HOME_IMPROVEMENT,20.49,47.77,0,4,1
BARC-124906,54,66100.0,3,RENT,10000,36,MAJOR_PURCHASE,11.04,100.0,0,1,0
BARC-124907,61,20300.0,5,MORTGAGE,10000,36,DEBT_CONSOLIDATION,16.75,29.49,0,0,0
BARC-124908,30,45500.0,8,RENT,10000,36,DEBT_CONSOLIDATION,16.99,4.75,0,0,0
BARC-124909,31,22300.0,10,MORTGAGE,7500,60,DEBT_CONSOLIDATION,19.39,9.31,0,0,0
BARC-124910,34,54900.0,8,MORTGAGE,5000,36,DEBT_CONSOLIDATION,15.18,76.44,1,1,0
BARC-124911,23,46200.0,8,RENT,7500,60,HOME_IMPROVEMENT,12.17,4.35,0,0,0
BARC-124912,53,41400.0,8,MORTGAGE,15000,36,DEBT_CONSOLIDATION,21.73,1.49,0,4,0
BARC-124913,27,106800.0,10,OWN,20000,36,CREDIT_CARD_REFINANCE,14.93,91.32,0,1,0
BARC-124914,24,24700.0,2,MORTGAGE,25000,60,MAJOR_PURCHASE,15.04,26.91,2,1,0
BARC-124915,59,60400.0,5,MORTGAGE,15000,36,DEBT_CONSOLIDATION,18.58,58.0,1,3,1
BARC-124916,30,69200.0,0,RENT,20000,36,DEBT_CONSOLIDATION,21.6,60.67,0,1,1
BARC-124917,35,60400.0,15,RENT,5000,36,HOME_IMPROVEMENT,14.4,28.62,0,0,0
BARC-124918,36,25000.0,10,OWN,7500,36,CREDIT_CARD_REFINANCE,7.64,35.53,0,1,1
BARC-124919,58,31900.0,3,OWN,5000,60,DEBT_CONSOLIDATION,12.47,24.81,0,1,0
BARC-124920,24,26000.0,5,RENT,10000,36,DEBT_CONSOLIDATION,30.23,75.42,0,2,0
BARC-124921,24,30800.0,5,RENT,7500,36,CREDIT_CARD_REFINANCE,11.84,73.17,0,1,0
BARC-124922,56,22900.0,10,RENT,25000,60,CREDIT_CARD_REFINANCE,26.67,48.98,0,0,0
BARC-124923,47,29700.0,5,RENT,20000,36,DEBT_CONSOLIDATION,21.05,14.53,0,0,0
BARC-124924,42,81400.0,1,MORTGAGE,2500,36,DEBT_CONSOLIDATION,28.2,23.41,0,1,0
BARC-124925,42,30500.0,5,RENT,2500,60,MAJOR_PURCHASE,26.61,18.89,0,0,0
BARC-124926,37,38500.0,1,MORTGAGE,10000,36,HOME_IMPROVEMENT,19.54,34.37,0,0,0
BARC-124927,65,24400.0,10,RENT,10000,36,MAJOR_PURCHASE,9.9,93.86,0,2,0
BARC-124928,54,36000.0,1,MORTGAGE,7500,36,DEBT_CONSOLIDATION,17.07,19.39,0,0,0
BARC-124929,52,57200.0,3,RENT,5000,60,CREDIT_CARD_REFINANCE,17.96,33.6,0,2,0
BARC-124930,26,47500.0,1,RENT,5000,36,CREDIT_CARD_REFINANCE,30.15,33.96,0,0,0
BARC-124931,53,79200.0,3,RENT,2500,60,CREDIT_CARD_REFINANCE,34.63,79.84,0,0,0
BARC-124932,28,18700.0,15,RENT,25000,36,HOME_IMPROVEMENT,16.94,39.04,0,1,0
BARC-124933,56,24000.0,15,MORTGAGE,7500,36,MAJOR_PURCHASE,25.22,13.85,0,1,0
BARC-124934,25,28900.0,5,MORTGAGE,10000,60,HOME_IMPROVEMENT,2.0,0.0,0,1,0
BARC-124935,25,84000.0,5,RENT,15000,36,DEBT_CONSOLIDATION,12.5,83.22,0,2,0
BARC-124936,67,42800.0,3,OWN,7500,36,DEBT_CONSOLIDATION,14.81,84.94,0,0,0
BARC-124937,30,16700.0,2,MORTGAGE,25000,60,MAJOR_PURCHASE,16.72,15.65,0,0,0
BARC-124938,60,66200.0,2,RENT,7500,36,DEBT_CONSOLIDATION,6.37,68.52,0,0,0
BARC-124939,27,38600.0,0,RENT,7500,36,MEDICAL,14.72,77.19,0,1,0
BARC-124940,32,59300.0,3,MORTGAGE,5000,36,MEDICAL,22.38,45.25,1,2,1
BARC-124941,50,86800.0,1,RENT,7500,36,HOME_IMPROVEMENT,29.73,75.03,0,1,0
BARC-124942,45,21200.0,3,MORTGAGE,7500,36,DEBT_CONSOLIDATION,22.2,42.51,0,0,0
BARC-124943,48,86700.0,10,RENT,15000,36,MAJOR_PURCHASE,12.64,83.33,0,1,0
BARC-124944,63,34900.0,3,RENT,10000,36,MAJOR_PURCHASE,19.07,40.09,0,1,0
BARC-124945,33,28900.0,3,MORTGAGE,15000,36,DEBT_CONSOLIDATION,16.48,20.27,0,0,0
BARC-124946,67,39500.0,5,MORTGAGE,7500,36,HOME_IMPROVEMENT,16.87,66.92,0,1,0
BARC-124947,42,18800.0,3,RENT,5000,36,HOME_IMPROVEMENT,16.71,17.16,0,0,1
BARC-124948,38,35900.0,1,MORTGAGE,2500,60,DEBT_CONSOLIDATION,27.54,38.48,0,1,0
BARC-124949,47,31800.0,8,RENT,15000,60,HOME_IMPROVEMENT,6.14,42.87,1,1,0
BARC-124950,28,21700.0,2,OTHER,7500,36,DEBT_CONSOLIDATION,26.81,53.52,0,1,0
BARC-124951,26,25500.0,1,MORTGAGE,5000,36,MAJOR_PURCHASE,14.56,17.52,0,2,0
BARC-124952,31,67900.0,1,MORTGAGE,7500,60,DEBT_CONSOLIDATION,21.63,38.58,0,0,0
BARC-124953,49,32900.0,8,OWN,10000,60,DEBT_CONSOLIDATION,23.21,62.67,0,1,1
BARC-124954,61,21200.0,0,MORTGAGE,7500,36,DEBT_CONSOLIDATION,14.85,25.52,2,1,0
BARC-124955,25,46500.0,5,MORTGAGE,5000,36,DEBT_CONSOLIDATION,15.68,0.0,0,0,0
BARC-124956,27,55400.0,3,MORTGAGE,15000,36,DEBT_CONSOLIDATION,3.22,49.04,0,1,0
BARC-124957,42,36300.0,5,RENT,2500,36,HOME_IMPROVEMENT,12.21,46.27,0,1,0
BARC-124958,67,18400.0,10,OWN,5000,60,DEBT_CONSOLIDATION,16.62,50.55,0,1,1
BARC-124959,24,9000.0,0,MORTGAGE,7500,36,DEBT_CONSOLIDATION,18.4,82.15,0,1,0
BARC-124960,52,22100.0,5,MORTGAGE,2500,36,DEBT_CONSOLIDATION,26.77,35.33,0,1,0
BARC-124961,39,64900.0,10,MORTGAGE,7500,60,MAJOR_PURCHASE,27.08,64.62,0,2,0
BARC-124962,65,61700.0,2,MORTGAGE,15000,60,MEDICAL,11.96,61.89,0,0,0
BARC-124963,53,23400.0,1,RENT,5000,36,MAJOR_PURCHASE,21.92,40.26,1,0,0
BARC-124964,21,31900.0,3,OWN,15000,36,DEBT_CONSOLIDATION,13.35,89.64,1,0,0
BARC-124965,66,53300.0,15,RENT,7500,36,HOME_IMPROVEMENT,29.21,74.18,0,0,0
BARC-124966,61,33700.0,5,RENT,10000,36,MAJOR_PURCHASE,24.36,47.01,0,0,0
BARC-124967,64,60800.0,15,OTHER,7500,36,DEBT_CONSOLIDATION,19.71,0.0,0,1,0
BARC-124968,61,34400.0,2,RENT,25000,36,CREDIT_CARD_REFINANCE,18.65,34.16,0,0,0
BARC-124969,28,47300.0,8,RENT,7500,60,MAJOR_PURCHASE,13.53,41.03,0,1,0
BARC-124970,52,30400.0,2,MORTGAGE,5000,60,HOME_IMPROVEMENT,4.31,36.89,0,0,0
BARC-124971,50,23600.0,5,RENT,7500,60,CREDIT_CARD_REFINANCE,16.26,32.81,0,0,0
BARC-124972,66,68900.0,10,MORTGAGE,15000,36,HOME_IMPROVEMENT,8.29,3.92,0,0,0
BARC-124973,48,15900.0,1,OWN,10000,36,CREDIT_CARD_REFINANCE,4.72,58.83,0,1,0
BARC-124974,61,26100.0,2,RENT,10000,36,HOME_IMPROVEMENT,15.15,21.99,1,0,1
BARC-124975,52,34500.0,3,OWN,15000,36,DEBT_CONSOLIDATION,23.49,44.94,0,0,0
BARC-124976,45,58200.0,0,MORTGAGE,10000,36,MEDICAL,24.12,77.43,0,0,0
BARC-124977,54,22400.0,2,MORTGAGE,2500,60,MAJOR_PURCHASE,25.7,64.77,0,0,0
BARC-124978,53,38900.0,0,RENT,5000,36,DEBT_CONSOLIDATION,6.3,49.8,0,1,0
BARC-124979,33,16900.0,2,MORTGAGE,7500,36,HOME_IMPROVEMENT,21.72,41.85,0,1,0
BARC-124980,45,46300.0,0,MORTGAGE,5000,36,DEBT_CONSOLIDATION,21.97,53.71,0,1,0
BARC-124981,62,99000.0,0,MORTGAGE,10000,36,MEDICAL,22.86,19.68,0,1,0
BARC-124982,60,12400.0,2,RENT,7500,36,MAJOR_PURCHASE,11.04,60.32,0,0,0
BARC-124983,59,24300.0,3,MORTGAGE,7500,36,DEBT_CONSOLIDATION,8.19,68.26,0,0,1
BARC-124984,64,57500.0,3,MORTGAGE,20000,36,MAJOR_PURCHASE,26.36,44.53,0,3,0
BARC-124985,64,183300.0,3,OWN,5000,60,HOME_IMPROVEMENT,20.81,77.51,2,2,0
BARC-124986,30,50200.0,5,RENT,7500,36,DEBT_CONSOLIDATION,22.92,26.67,0,4,0
BARC-124987,51,24300.0,10,RENT,15000,36,MEDICAL,26.42,77.36,0,1,0
BARC-124988,64,33500.0,5,MORTGAGE,2500,36,DEBT_CONSOLIDATION,12.8,72.02,0,0,0
BARC-124989,31,18500.0,1,OWN,7500,36,DEBT_CONSOLIDATION,17.6,3.26,1,4,0
BARC-124990,45,56500.0,8,RENT,7500,60,CREDIT_CARD_REFINANCE,24.46,13.35,0,0,0
BARC-124991,66,64600.0,15,RENT,15000,36,HOME_IMPROVEMENT,17.58,36.15,0,3,0
BARC-124992,65,78700.0,2,OWN,5000,60,HOME_IMPROVEMENT,19.5,18.69,0,0,0
BARC-124993,54,30300.0,2,RENT,25000,36,HOME_IMPROVEMENT,25.78,55.34,0,1,1
BARC-124994,40,23300.0,2,MORTGAGE,20000,60,MAJOR_PURCHASE,36.21,19.24,0,0,0
BARC-124995,27,82600.0,0,RENT,7500,60,DEBT_CONSOLIDATION,21.31,73.78,0,0,0
BARC-124996,53,77600.0,10,RENT,7500,36,HOME_IMPROVEMENT,28.27,51.19,3,0,0
BARC-124997,55,21100.0,3,RENT,5000,36,MAJOR_PURCHASE,21.36,73.07,0,0,0
BARC-124998,49,29500.0,8,RENT,10000,36,DEBT_CONSOLIDATION,27.12,43.98,0,2,0
BARC-124999,32,56100.0,5,MORTGAGE,10000,36,DEBT_CONSOLIDATION,23.7,2.74,0,1,0
BARC-125000,25,31600.0,1,MORTGAGE,7500,36,MAJOR_PURCHASE,11.5,43.57,1,0,0
BARC-125001,32,37000.0,5,RENT,20000,60,DEBT_CONSOLIDATION,7.94,36.96,3,1,0
BARC-125002,49,16200.0,8,RENT,15000,36,MEDICAL,14.76,88.25,0,0,0
BARC-125003,55,19600.0,0,MORTGAGE,15000,60,DEBT_CONSOLIDATION,20.87,64.74,0,0,0
BARC-125004,40,34500.0,3,RENT,7500,60,HOME_IMPROVEMENT,32.57,35.81,0,2,0
BARC-125005,57,24700.0,10,MORTGAGE,2500,36,DEBT_CONSOLIDATION,28.48,40.26,1,0,0
BARC-125006,21,19300.0,15,OWN,10000,36,CREDIT_CARD_REFINANCE,12.64,77.86,1,2,0
BARC-125007,36,30600.0,8,RENT,5000,36,CREDIT_CARD_REFINANCE,36.56,55.22,2,0,0
BARC-125008,50,22400.0,3,RENT,7500,36,CREDIT_CARD_REFINANCE,13.93,37.48,0,2,0
BARC-125009,29,36900.0,2,MORTGAGE,15000,36,CREDIT_CARD_REFINANCE,13.34,37.88,0,3,0
BARC-125010,62,62700.0,5,RENT,10000,36,MAJOR_PURCHASE,6.37,77.66,0,0,0
BARC-125011,30,30800.0,15,MORTGAGE,10000,36,DEBT_CONSOLIDATION,15.29,49.75,0,0,0
BARC-125012,33,28700.0,2,OWN,20000,36,DEBT_CONSOLIDATION,19.28,28.71,0,0,0
BARC-125013,40,65500.0,2,MORTGAGE,7500,60,DEBT_CONSOLIDATION,23.02,34.1,0,0,0
BARC-125014,49,54400.0,5,MORTGAGE,25000,36,DEBT_CONSOLIDATION,8.95,55.36,0,0,0
BARC-125015,24,56300.0,5,RENT,2500,36,HOME_IMPROVEMENT,13.21,27.17,0,0,0
BARC-125016,66,9100.0,15,MORTGAGE,5000,36,DEBT_CONSOLIDATION,24.82,40.99,0,0,0
BARC-125017,48,28400.0,3,RENT,10000,60,MEDICAL,15.79,63.63,0,0,0
